"","variable","value"
"1053","diff1",0.031
"1054","diff1",0.047
"1055","diff1",0.047
"1056","diff1",-0.00600000000000001
"1057","diff1",0.026
"1058","diff1",0.0870000000000001
"1059","diff1",0.029
"1060","diff1",-0.011
"1061","diff1",0.083
"1062","diff1",0.102
"1063","diff1",-0.003
"1064","diff1",0.027
"1065","diff1",0.022
"1066","diff1",0.004
"1067","diff1",0.034
"1068","diff1",0.004
"1069","diff1",0.032
"1070","diff1",0.048
"1071","diff1",0.041
"1072","diff1",0.013
"1073","diff1",0.046
"1074","diff1",0.026
"1075","diff1",0.00600000000000001
"1076","diff1",0.016
"1077","diff1",0.004
"1078","diff1",0.0570000000000001
"1079","diff1",0.03
"1080","diff1",-0.039
"1081","diff1",-0.038
"1082","diff1",0.025
"1083","diff1",0.034
"1084","diff1",-0.01
"1085","diff1",0.041
"1086","diff1",0.012
"1087","diff1",0.0600000000000001
"1088","diff1",-0.002
"1089","diff1",-0.035
"1090","diff1",0.036
"1091","diff1",-0.019
"1092","diff1",0.021
"1093","diff1",0.003
"1094","diff1",-0.024
"1095","diff1",0.039
"1096","diff1",-0.024
"1097","diff1",-0.012
"1098","diff1",0.023
"1099","diff1",0.045
"1100","diff1",0.056
"1101","diff1",0.0950000000000001
"1102","diff1",0.036
"1103","diff1",0.0760000000000001
"1104","diff1",0.003
"1105","diff1",0.014
"1106","diff1",0.011
"1107","diff1",0.039
"1108","diff1",0.013
"1109","diff1",0.026
"1110","diff1",-0.011
"1111","diff1",0.001
"1112","diff1",0.052
"1113","diff1",0.013
"1114","diff1",0.037
"1115","diff1",0.01
"1116","diff1",0.02
"1117","diff1",-0.023
"1118","diff1",0.015
"1119","diff1",0.027
"1120","diff1",0.014
"1121","diff1",-0.013
"1122","diff1",0.021
"1123","diff1",0.087
"1124","diff1",0
"1125","diff1",-0.016
"1126","diff1",0.03
"1127","diff1",0.047
"1128","diff1",0.013
"1129","diff1",0.001
"1130","diff1",0.043
"1131","diff1",0.109
"1132","diff1",0.00600000000000001
